Industry,Complaint Type,Complaint Result,Satisfaction,Business Zip,Inspection Result,class_label
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Fail,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Fail,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Closed,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Fail,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,ECB Warning Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Fail,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Re-inspection,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Warning,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Fail,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Warning,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Fail,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Fail,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Out of Business,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,ECB Warning Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Pass,0
Drug Store Retail - 810,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,10001,Violation Issued,0
